product_name,monday,max_price,y,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,y_avg_3,y_max_3,y_min_3,y_avg_6,y_max_6,y_min_6,y_all_lag_1,y_all_lag_2,y_all_lag_3,y_all_lag_4,y_all_lag_5,y_all_lag_6,y_all_avg_3,y_all_max_3,y_all_min_3,y_all_avg_6,y_all_max_6,y_all_min_6
product_169,14/05/18,99000,13,12,10,2,0,0,0,8,12,2,4,12,0,2262,2165,259,0,0,0,1562,2262,259,781,2262,0
product_169,21/05/18,81900,9,13,12,10,2,0,0,11.666666666666666,13,10,6.166666666666667,13,0,2156,2262,2163,259,0,0,2193.6666666666665,2262,2156,1140,2262,0
product_169,28/05/18,108900,13,9,13,12,10,2,0,11.333333333333334,13,9,7.666666666666667,13,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_169,04/06/18,119700,25,13,9,13,12,10,2,11.666666666666666,13,9,9.833333333333334,13,2,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_169,11/06/18,119700,16,25,13,9,13,12,10,15.666666666666666,25,9,13.666666666666666,25,9,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_169,18/06/18,119700,13,16,25,13,9,13,12,18,25,13,14.666666666666666,25,9,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_169,25/06/18,108900,13,13,16,25,13,9,13,18,25,13,14.833333333333334,25,9,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_169,02/07/18,211800,22,13,13,16,25,13,9,14,16,13,14.833333333333334,25,9,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_169,09/07/18,159200,18,22,13,13,16,25,13,16,22,13,17,25,13,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_169,16/07/18,192600,20,18,22,13,13,16,25,17.666666666666668,22,13,17.833333333333332,25,13,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_169,23/07/18,159200,10,20,18,22,13,13,16,20,22,18,17,22,13,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_169,30/07/18,232900,14,10,20,18,22,13,13,16,20,10,16,22,10,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_169,06/08/18,232900,30,14,10,20,18,22,13,14.666666666666666,20,10,16.166666666666668,22,10,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_169,13/08/18,232900,23,30,14,10,20,18,22,18,30,10,19,30,10,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_169,20/08/18,281800,24,23,30,14,10,20,18,22.333333333333332,30,14,19.166666666666668,30,10,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_169,27/08/18,232900,20,24,23,30,14,10,20,25.666666666666668,30,23,20.166666666666668,30,10,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_169,03/09/18,159200,21,20,24,23,30,14,10,22.333333333333332,24,20,20.166666666666668,30,10,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_169,10/09/18,119700,13,21,20,24,23,30,14,21.666666666666668,24,20,22,30,14,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_169,17/09/18,159200,13,13,21,20,24,23,30,18,21,13,21.833333333333332,30,13,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_169,24/09/18,159200,20,13,13,21,20,24,23,15.666666666666666,21,13,19,24,13,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_169,01/10/18,108900,20,20,13,13,21,20,24,15.333333333333334,20,13,18.5,24,13,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_169,08/10/18,108900,14,20,20,13,13,21,20,17.666666666666668,20,13,17.833333333333332,21,13,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_169,15/10/18,108900,9,14,20,20,13,13,21,18,20,14,16.833333333333332,21,13,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_169,22/10/18,99000,23,9,14,20,20,13,13,14.333333333333334,20,9,14.833333333333334,20,9,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_169,29/10/18,99000,12,23,9,14,20,20,13,15.333333333333334,23,9,16.5,23,9,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_169,05/11/18,74500,12,12,23,9,14,20,20,14.666666666666666,23,9,16.333333333333332,23,9,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_169,12/11/18,81900,5,12,12,23,9,14,20,15.666666666666666,23,12,15,23,9,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
